From	To
ENSG00000087053	A0A6Q8PFL3
ENSG00000087053	A0A6Q8PG25
ENSG00000087053	A0A6Q8PGS5
ENSG00000087053	A0A6Q8PGT1
ENSG00000087053	A0A6Q8PGV9
ENSG00000087053	A0A6Q8PHC4
ENSG00000087053	A0A6Q8PHL9
ENSG00000087053	A0A6Q8PHS7
ENSG00000087053	C9JEX3
ENSG00000087263	Q8N543
ENSG00000087263	A0A0A0MTR2
ENSG00000087263	A0ACI8Q0Q1
ENSG00000087263	A0ACI8S575
ENSG00000087263	A0ACI8T7G1
ENSG00000087263	A0ACI8T7I8
ENSG00000087263	A0ACI8VJP0
ENSG00000087263	H3BP48
ENSG00000087263	H3BR02
ENSG00000087263	H3BR79
ENSG00000087263	H3BUA6
ENSG00000087263	J3KNR5
ENSG00000088881	Q9BQW3
ENSG00000088881	A0A0A0MSW2
ENSG00000088881	A0A6I8PL90
ENSG00000088881	A0A6I8PR97
ENSG00000088881	A0A6I8PRX3
ENSG00000088881	E9PEI2
ENSG00000089050	O75884
ENSG00000089050	A0ACI8VE36
ENSG00000089327	Q96DB9
ENSG00000089327	A0ABB0MVH5
ENSG00000089327	A0ACI8PU59
ENSG00000089327	A0ACI8QTE8
ENSG00000089327	A0ACI8S4R4
ENSG00000089327	A0ACI8T4D0
ENSG00000089327	A0ACI8T4E8
ENSG00000089327	A0ACI8T4G2
ENSG00000089327	A0ACI8T512
ENSG00000089327	A0ACI8T550
ENSG00000089327	A0ACI8T551
ENSG00000089327	A0ACI8T554
ENSG00000089327	A0ACI8T567
ENSG00000089327	A0ACI8T590
ENSG00000089327	A0ACI8T593
ENSG00000089327	A0ACI8T5A6
ENSG00000089327	A8MVG1
ENSG00000089327	F5H4X8
ENSG00000089327	K7EJH6
ENSG00000089327	K7ER99
ENSG00000089775	P24278
ENSG00000089775	A0ACI8UXG7
ENSG00000089775	G3V2K3
ENSG00000089775	G3V351
ENSG00000090447	Q01664
ENSG00000090447	A0ACI8QF83
ENSG00000090447	A0ACI8RBE8
ENSG00000090447	A0ACI8RHV9
ENSG00000090447	A0ACI8S3T2
ENSG00000090447	I3L254
ENSG00000090447	I3L301
ENSG00000090447	I3L4L6
ENSG00000090989	Q9NV70
ENSG00000090989	A0ACI8QEZ1
ENSG00000090989	A0ACI8QRS2
ENSG00000090989	A0ACI8RIG0
ENSG00000090989	A0ACI8RNE7
ENSG00000090989	A0ACI8SAE5
ENSG00000090989	A0ACI8SEB8
ENSG00000090989	A0ACI8T720
ENSG00000090989	A0ACI8VK56
ENSG00000090989	A0ACI8VK58
ENSG00000090989	A0ACI8VK76
ENSG00000090989	A0ACI8VKG4
ENSG00000090989	A0ACI8VNU7
ENSG00000090989	A0ACI8VP51
ENSG00000090989	A0ACI8VPD0
ENSG00000090989	A0ACI8VPK4
ENSG00000090989	A0ACI8VQS7
ENSG00000090989	A0ACI8VQU8
ENSG00000090989	A0ACI8VR77
ENSG00000091527	Q9UKY7
ENSG00000091527	A0A8I5KX85
ENSG00000091527	A0ACI8SWM5
ENSG00000091527	A0ACI8UHT7
ENSG00000091527	D6R973
ENSG00000091527	D6R9V8
ENSG00000091527	D6RAV0
ENSG00000091527	D6RDN0
ENSG00000091527	D6RFH2
ENSG00000091527	H0Y8K3
ENSG00000091542	Q6P6C2
ENSG00000091542	K7ER58
ENSG00000091732	Q86WB0
ENSG00000091732	A0AAQ5BHD0
ENSG00000091732	A0AAQ5BHE3
ENSG00000091732	A0AAQ5BHH3
ENSG00000091732	A0AAQ5BHH8
ENSG00000091732	A0AAQ5BHI5
ENSG00000091732	A0AAQ5BHJ1
ENSG00000091732	A0AAQ5BHJ6
ENSG00000091732	A0ACI8PSK7
ENSG00000091732	A0ACI8TSP8
ENSG00000091732	A0ACI8TT38
ENSG00000091732	A0ACI8TTA7
ENSG00000091732	A0ACI8ULK4
ENSG00000091732	A0ACI8ULQ7
ENSG00000091732	C9J0I9
ENSG00000091732	F8WAU5
ENSG00000091732	F8WBD7
ENSG00000091732	F8WDK5
ENSG00000091732	F8WF13
ENSG00000092094	Q9NPF4
ENSG00000092094	A0ACI8Q369
ENSG00000092094	A0ACI8S1G1
ENSG00000092094	A0ACI8T7T4
ENSG00000092094	A0ACI8UWB9
ENSG00000092094	G3V249
ENSG00000092094	G3V445
ENSG00000092445	Q06418
ENSG00000092445	A0ACI8PLL2
ENSG00000092445	A0ACI8QAN0
ENSG00000092445	A0ACI8RAH2
ENSG00000092445	A0ACI8RP89
ENSG00000092445	A0ACI8TYE3
ENSG00000092445	A0ACI8TYI8
ENSG00000092445	A0ACI8TYJ4
ENSG00000092445	A0ACI8U8F3
ENSG00000092445	A0ACI8U8H3
ENSG00000092445	A0ACI8U8K9
ENSG00000092445	A0ACI8U8L1
ENSG00000092445	H0YKZ2
ENSG00000092445	H0YN24
ENSG00000092445	H0YNK6
ENSG00000092445	H3BPR7
ENSG00000092470	Q9H967
ENSG00000092470	A0A0C4DFX7
ENSG00000092470	A0ACI8RSP6
ENSG00000092470	A0ACI8U4H6
ENSG00000092470	A0ACI8U4V4
ENSG00000092470	A0ACI8VBA9
ENSG00000092470	C9JE56
ENSG00000092847	Q9UL18
ENSG00000092847	A0A0U1RQZ8
ENSG00000092847	A0A6I8PTZ8
ENSG00000092847	A0A8V8TNY0
ENSG00000092847	A0A8V8TPF2
ENSG00000092847	A0A8V8TQA7
ENSG00000092847	A0A8V8TQN5
ENSG00000092847	A0ACI8SHJ5
ENSG00000092847	A0ACI8SHK0
ENSG00000092847	A0ACI8SHK2
ENSG00000092847	A0ACI8TNF9
ENSG00000092847	A0ACI8TNI9
ENSG00000092847	Q5TA58
ENSG00000093183	Q9BRL7
ENSG00000093183	A0ACI8S9P2
ENSG00000093183	A0ACI8SRU3
ENSG00000093183	C9J2R1
ENSG00000093183	C9J448
ENSG00000093183	C9J9A4
ENSG00000093183	C9JNW1
ENSG00000093183	F8VQT7
ENSG00000093183	F8WBN1
ENSG00000093183	F8WDR5
ENSG00000093183	H7C479
ENSG00000095261	Q16401
ENSG00000095261	A0ACI8QSL5
ENSG00000095261	A0ACI8VE37
ENSG00000095261	F2Z3J2
ENSG00000095261	Q4VXH0
ENSG00000095485	Q69YN2
ENSG00000095485	A0A286YEP9
ENSG00000095485	A0A286YF56
ENSG00000095485	A0A286YF74
ENSG00000095485	A0ACI8R0M6
ENSG00000095485	A0ACI8RSE4
ENSG00000095485	A0ACI8T2S1
ENSG00000095485	A0ACI8UMZ0
ENSG00000095485	A0ACI8UN76
ENSG00000095485	A0ACI8UPD4
ENSG00000096696	P15924
ENSG00000096696	A0A804HL18
ENSG00000096696	A0AAQ5BH17
ENSG00000096696	A0AAQ5BH21
ENSG00000096696	A0AAQ5BH40
ENSG00000096696	A0AAQ5BH43
ENSG00000096696	A0AAQ5BH50
ENSG00000096696	A0AAQ5BH53
ENSG00000096696	A0AAQ5BH65
ENSG00000096696	A0AAQ5BH69
ENSG00000099284	Q9P0M6
ENSG00000099284	A0A7I2V2N7
ENSG00000099284	A0A7I2V3B3
ENSG00000099284	A0A7I2V3C2
ENSG00000099284	A0A7I2V3M7
ENSG00000099284	A0A7I2V3R0
ENSG00000099284	A0A7I2V3Z8
ENSG00000099284	A0A7I2V412
ENSG00000099284	A0A7I2V423
ENSG00000099284	A0A7I2V4D9
ENSG00000099284	A0A7I2V4W8
ENSG00000099284	A0A7I2V522
ENSG00000099284	A0A7I2V583
ENSG00000099284	A0A7I2V5A9
ENSG00000099284	A0A7I2V5G0
ENSG00000099284	A0A7I2V633
ENSG00000099284	A0A7I2V6E9
ENSG00000099284	A0A7I2YQB9
ENSG00000099284	A0A7I2YQD6
ENSG00000099284	A0A7I2YQF0
ENSG00000099284	A0A7I2YQR8
ENSG00000099284	Q5SQT3
ENSG00000099326	P28698
ENSG00000099326	A0ACI8QHW6
ENSG00000099326	A0ACI8QL93
ENSG00000099326	A0ACI8S6T8
ENSG00000099326	M0R1U5
ENSG00000099326	M0R2C0
ENSG00000099783	P52272
ENSG00000099783	A0ACI8RUV3
ENSG00000099783	A0ACI8S7H4
ENSG00000099783	A0ACI8TZS7
ENSG00000099783	A0ACI8TZS9
ENSG00000099783	A0ACI8TZT0
ENSG00000099783	A0ACI8TZW2
ENSG00000099783	A0ACI8U6Y0
ENSG00000099783	M0QY96
ENSG00000099783	M0QYL3
ENSG00000099783	M0QYQ7
ENSG00000099783	M0QZM1
ENSG00000099783	M0R019
ENSG00000099783	M0R0N3
ENSG00000099783	M0R0Y6
ENSG00000099783	M0R2I7
ENSG00000099783	M0R2T0
ENSG00000099940	O95721
ENSG00000099940	A0ACI8QAU6
ENSG00000099940	A0ACI8R4Y1
ENSG00000099940	A0ACI8RR45
ENSG00000099940	A0ACI8TZ01
ENSG00000099940	C9JAF7
ENSG00000099985	P13725
ENSG00000099985	B5MC70
ENSG00000099985	B5MCX1
ENSG00000099995	Q15459
ENSG00000099995	A0ACI8PPZ4
ENSG00000099995	A0ACI8PS49
ENSG00000099995	F8WB66
ENSG00000099995	F8WC79
ENSG00000099995	H7C1L2
ENSG00000100055	Q9UIA0
ENSG00000100055	A0ACI8RYP8
ENSG00000100055	B1AHH4
ENSG00000100055	B1AHH5
ENSG00000100055	B1AHH6
ENSG00000100055	H0Y724
ENSG00000100060	O00587
ENSG00000100060	A0A1B0GX02
ENSG00000100060	A0ACI8SGA6
ENSG00000100060	A0ACI8VHE1
ENSG00000100060	A0ACI8VHM6
ENSG00000100060	A0ACI8VL23
ENSG00000100060	A9UJP9
ENSG00000100060	A9UJQ1
ENSG00000100060	F8WE05
ENSG00000100060	F8WE21
ENSG00000100060	H0Y6Q9
ENSG00000100139	Q8N3F8
ENSG00000100139	A0A7P0T7Z5
ENSG00000100139	A0A7P0T8A6
ENSG00000100139	A0A7P0T9P2
ENSG00000100139	A0A7P0Z427
ENSG00000100139	A0A7P0Z4L3
ENSG00000100139	A0ACI8PWP4
ENSG00000100139	A0ACI8QN35
ENSG00000100139	A0ACI8RDT3
ENSG00000100139	A0ACI8SZH1
ENSG00000100139	B0QY86
ENSG00000100139	B0QY91
ENSG00000100139	H0Y6J8
ENSG00000100242	Q9UH99
ENSG00000100242	A0A8I5QKM0
ENSG00000100242	A0ACI8PN38
ENSG00000100242	A0ACI8PNC2
ENSG00000100242	A0ACI8PNF4
ENSG00000100242	A0ACI8PU94
ENSG00000100242	A0ACI8QBU7
ENSG00000100242	A0ACI8QL88
ENSG00000100242	A0ACI8R085
ENSG00000100242	A0ACI8R7F2
ENSG00000100242	A0ACI8RC58
ENSG00000100242	A0ACI8RFX3
ENSG00000100242	A0ACI8RW75
ENSG00000100242	A0ACI8S0Q3
ENSG00000100242	A0ACI8UWX4
ENSG00000100242	A0ACI8UWY1
ENSG00000100242	A0ACI8UWY2
ENSG00000100242	A0ACI8UWY3
ENSG00000100242	A0ACI8UWZ8
ENSG00000100242	A0ACI8UX14
ENSG00000100242	A0ACI8UX27
ENSG00000100242	A0ACI8UX31
ENSG00000100242	A0ACI8UXG9
ENSG00000100242	A0ACI8V137
ENSG00000100242	B0QY60
ENSG00000100242	B0QY63
ENSG00000100242	B0QY64
ENSG00000100242	B0QY66
ENSG00000100242	B0QY67
ENSG00000100242	B0QY68
ENSG00000100242	B0QY69
ENSG00000100284	O60784
ENSG00000100284	A0ACI8Q3P7
ENSG00000100284	A0ACI8Q3Q1
ENSG00000100284	A0ACI8Q3S6
ENSG00000100284	A0ACI8Q3T3
ENSG00000100284	A0ACI8Q5K6
ENSG00000100284	A0ACI8Q8P5
ENSG00000100284	A0ACI8QLT5
ENSG00000100284	A0ACI8QTR0
ENSG00000100284	A0ACI8QUZ5
ENSG00000100284	A0ACI8R465
ENSG00000100284	A0ACI8RZD0
ENSG00000100284	A0ACI8S5G4
ENSG00000100284	A0ACI8S998
ENSG00000100284	A0ACI8TJR0
ENSG00000100284	A0ACI8UQR9
ENSG00000100284	A0ACI8UQT3
ENSG00000100284	A0ACI8UQU2
ENSG00000100284	A0ACI8UR19
ENSG00000100284	A0ACI8UUH3
ENSG00000100284	A0ACI8UUN9
ENSG00000100284	A0ACI8UV93
ENSG00000100284	A0ACI8UVD2
ENSG00000100284	A0ACI8UVG8
ENSG00000100284	B0QY01
ENSG00000100284	B0QY02
ENSG00000100284	F8WAW7
ENSG00000100284	F8WB30
ENSG00000100284	F8WBB0
ENSG00000100284	F8WE29
ENSG00000100284	H7BYN7
ENSG00000100284	V9GYF4
ENSG00000100284	V9GZ68
ENSG00000100299	P15289
ENSG00000100299	A0A0C4DFZ2
ENSG00000100299	A0ACI8PER3
ENSG00000100299	A0ACI8PHU7
ENSG00000100299	A0ACI8PHZ0
ENSG00000100299	A0ACI8PLF4
ENSG00000100299	A0ACI8Q1D9
ENSG00000100299	A0ACI8RCF1
ENSG00000100299	A0ACI8RM05
ENSG00000100299	A0ACI8RT58
ENSG00000100299	A0ACI8V885
ENSG00000100299	V9GYR0
ENSG00000100321	O43759
ENSG00000100321	A0ACI8RE59
ENSG00000100321	A0ACI8RUG0
ENSG00000100321	A0ACI8TRP0
ENSG00000100321	A0ACI8TRR2
ENSG00000100321	A0ACI8VL48
ENSG00000100321	A0ACI8VLG7
ENSG00000100321	A0ACI8VMR1
ENSG00000100321	A2A283
ENSG00000100321	B5MCD7
ENSG00000100321	F8WCE4
ENSG00000100335	Q9NQG6
ENSG00000100335	B0QY94
ENSG00000100335	B0QY95
ENSG00000100360	Q9BW83
ENSG00000100360	A0ACI8PK01
ENSG00000100360	A0ACI8Q7T6
ENSG00000100360	A0ACI8RY32
ENSG00000100360	A0ACI8SUC4
ENSG00000100360	A0ACI8SUC7
ENSG00000100360	A0ACI8SUC9
ENSG00000100360	A0ACI8SUD9
ENSG00000100360	A0ACI8SUF6
ENSG00000100360	A0ACI8SUJ4
ENSG00000100360	B1AH56
ENSG00000100360	B1AH58
ENSG00000100360	F5GZ09
ENSG00000100360	H0Y6C7
ENSG00000100387	P62877
ENSG00000100387	A0ACI8Q4A4
ENSG00000100387	A0ACI8R0K5
ENSG00000100387	A0ACI8R900
ENSG00000100387	A0ACI8T001
ENSG00000100387	A0ACI8T045
ENSG00000100395	Q969R5
ENSG00000100395	A0ACI8QFK3
ENSG00000100395	A0ACI8QHI1
ENSG00000100395	A0ACI8S5T4
ENSG00000100395	A0ACI8T529
ENSG00000100395	A0ACI8T541
ENSG00000100395	A0ACI8T560
ENSG00000100395	A0ACI8VI70
ENSG00000100395	A0ACI8VI87
ENSG00000100395	A0ACI8VI89
ENSG00000100395	A0ACI8VI98
ENSG00000100395	A0ACI8VIA2
ENSG00000100395	H0Y5M2
ENSG00000100395	H7C228
ENSG00000100442	Q00688
ENSG00000100442	A0ACI8QYI4
ENSG00000100442	A0ACI8RR72
ENSG00000100442	A0ACI8TLD9
ENSG00000100442	A0ACI8TM37
ENSG00000100442	A0ACI8TM50
ENSG00000100442	G3V5F2
ENSG00000100554	Q9Y5K8
ENSG00000100554	G3V2S6
ENSG00000100554	G3V2V6
ENSG00000100554	G3V341
ENSG00000100554	G3V3T8
ENSG00000100554	G3V559
ENSG00000100554	G3V5S7
ENSG00000100554	H0YJ55
ENSG00000100554	H0YJH8
ENSG00000100554	H0YJS0
ENSG00000100577	O43708
ENSG00000100577	A0A0A0MR33
ENSG00000100577	A0A0C4DFM0
ENSG00000100577	A0ACI8PZX2
ENSG00000100577	A0ACI8RRZ1
ENSG00000100577	A0ACI8TXD0
ENSG00000100577	A0ACI8TXD7
ENSG00000100577	A0ACI8TXG1
ENSG00000100577	A0ACI8TYV0
ENSG00000100577	G3V267
ENSG00000100577	G3V3B9
ENSG00000100577	G3V4T6
ENSG00000100577	G3V5G8
ENSG00000100577	G3V5T0
ENSG00000100577	G3V5U6
ENSG00000100577	H0YJN8
ENSG00000100605	Q13572
ENSG00000100605	A0ACI8UBI2
ENSG00000100605	G3V3C0
ENSG00000100605	G3V4M9
ENSG00000100605	G3V588
ENSG00000100605	G3V5A3
ENSG00000100625	Q9UIU6
ENSG00000100625	G3V2N2
ENSG00000100647	Q92537
ENSG00000100647	A0ACI8PBG3
ENSG00000100647	A0ACI8R279
ENSG00000100647	A0ACI8UJ85
ENSG00000100804	P28074
ENSG00000100804	A0ACI8S3E3
ENSG00000100804	A0ACI8TB90
ENSG00000100804	G3V3K3
ENSG00000100804	G8JLC2
ENSG00000100804	H0YJM8
ENSG00000100883	P61011
ENSG00000100883	A0A7I2V584
ENSG00000100883	A0A7I2V591
ENSG00000100883	A0A7I2V5K0
ENSG00000100883	A0A7I2V5S0
ENSG00000100883	A0A7P0PJI2
ENSG00000100883	A0ACI8PQS5
ENSG00000100883	A0ACI8Q7W8
ENSG00000100883	A0ACI8QRP7
ENSG00000100883	A0ACI8THI4
ENSG00000100883	A0ACI8VG51
ENSG00000100883	A0ACI8VG56
ENSG00000100883	G3V346
ENSG00000100883	G3V3L9
ENSG00000100883	G3V480
ENSG00000100883	G3V4F7
ENSG00000101057	P10244
ENSG00000101057	A0ACI8S1Y7
ENSG00000101057	A0ACI8SNF1
ENSG00000101057	A0ACI8SNF3
ENSG00000101057	A0ACI8SNF5
ENSG00000101057	A0ACI8SNF8
ENSG00000101057	A0ACI8SNH8
ENSG00000101057	A0ACI8SNI6
ENSG00000101057	A0ACI8SNJ6
ENSG00000101057	A0ACI8SNK0
ENSG00000101057	A0ACI8SNK2
ENSG00000101057	A0ACI8SNK6
ENSG00000101057	A0ACI8SNP4
ENSG00000101057	A0ACI8SNP7
ENSG00000101057	A0ACI8SNQ0
ENSG00000101057	A0ACI8SNQ1
ENSG00000101057	A0ACI8SNQ2
ENSG00000101057	A0ACI8SNQ9
ENSG00000101057	A0ACI8SNR9
ENSG00000101057	A0ACI8SNS7
ENSG00000101057	A0ACI8SNS8
ENSG00000101057	A0ACI8SNT4
ENSG00000101057	A0ACI8SNT7
ENSG00000101057	A0ACI8SNU2
ENSG00000101057	A0ACI8SNV4
ENSG00000101057	A0ACI8SNW3
ENSG00000101057	A0ACI8SNX2
ENSG00000101057	A0ACI8SNZ0
ENSG00000101152	Q9H3Z4
ENSG00000101417	Q9Y6I8
ENSG00000101417	A0ACI8UEF0
ENSG00000101417	F8W990
ENSG00000101938	Q9BU40
ENSG00000101938	A0A452Q6Z9
ENSG00000101938	A0ACI8Q0K8
ENSG00000101938	A0ACI8RX13
ENSG00000101938	A0ACI8S7N6
ENSG00000101938	A0ACI8TPF4
ENSG00000101938	A0ACI8UB47
ENSG00000101938	A0ACI8UBA4
ENSG00000101955	P78539
ENSG00000101955	A0ACI8QPT1
ENSG00000101955	A0ACI8RF26
ENSG00000101955	A0ACI8VJ26
ENSG00000101955	A0ACI8VJ63
ENSG00000101955	A0ACI8VJ66
ENSG00000101955	A0ACI8VNW1
ENSG00000101955	A0ACI8VPD2
ENSG00000102100	P78381
ENSG00000102100	A0A0U1RR48
ENSG00000102100	A0A0U1RR61
ENSG00000102100	A0A0U1RRB4
ENSG00000102100	A0A0U1RRG4
ENSG00000102100	A0A0U1RRN1
ENSG00000102100	A0A0X1KG77
ENSG00000102100	A0AAG2UWE1
ENSG00000102100	A0AAG2UXR6
ENSG00000102100	A0ACI8PTR8
ENSG00000102100	A6NFI1
ENSG00000102100	A6NGW4
ENSG00000102100	A6NKM8
ENSG00000102100	C9JCV5
ENSG00000102119	P50402
ENSG00000102119	A0A804HIG7
ENSG00000102119	A0A804HIV7
ENSG00000102119	A0A804HLA2
ENSG00000102119	A0ACI8QN90
ENSG00000102119	A0ACI8TPW8
ENSG00000102119	A0ACI8TPX1
ENSG00000102119	F8WEQ1
ENSG00000102119	Q5HY57
ENSG00000102218	O75695
ENSG00000102218	A0ACI8UJS0
ENSG00000102317	P98179
ENSG00000102317	A0ACI8SQU7
ENSG00000102317	A0ACI8SQU9
ENSG00000102317	A0ACI8SQV4
ENSG00000102317	F6W5Y1
ENSG00000102974	P49711
ENSG00000102974	A0A2R8Y595
ENSG00000102974	A0A2R8Y6C1
ENSG00000102974	A0A2R8Y6Z6
ENSG00000102974	A0A2R8YFL0
ENSG00000102974	A0ACI8T394
ENSG00000103197	P49815
ENSG00000103197	A0A2R8Y5B2
ENSG00000103197	A0A2R8Y5F1
ENSG00000103197	A0A2R8Y670
ENSG00000103197	A0A2R8Y692
ENSG00000103197	A0A2R8Y6C9
ENSG00000103197	A0A2R8Y7C8
ENSG00000103197	A0A2R8Y7X5
ENSG00000103197	A0A2R8YCP8
ENSG00000103197	A0A2R8YCR8
ENSG00000103197	A0A2R8YDR3
ENSG00000103197	A0A2R8YDZ2
ENSG00000103197	A0A2R8YEJ8
ENSG00000103197	A0A2R8YGD6
ENSG00000103197	A0A2R8YGE6
ENSG00000103197	A0A2R8YGU4
ENSG00000103197	A0A2R8YHA2
ENSG00000103197	A0ACI8QX34
ENSG00000103197	A0ACI8QX66
ENSG00000103197	A0ACI8RCV4
ENSG00000103197	A0ACI8RKE6
ENSG00000103197	A0ACI8RQF3
ENSG00000103197	A0ACI8RY40
ENSG00000103197	A0ACI8RZV9
ENSG00000103197	A0ACI8S2I9
ENSG00000103197	A0ACI8S761
ENSG00000103197	A0ACI8SEI9
ENSG00000103197	A0ACI8SGR5
ENSG00000103197	A0ACI8T1L2
ENSG00000103197	A0ACI8T1S8
ENSG00000103197	A0ACI8U600
ENSG00000103197	A0ACI8U606
ENSG00000103197	A0ACI8U737
ENSG00000103197	A0ACI8U7N4
ENSG00000103197	F6VK09
ENSG00000103197	H3BMQ0
ENSG00000103197	H3BQK4
ENSG00000103197	H3BQY7
ENSG00000103197	I3L134
ENSG00000103197	I3L3B1
ENSG00000103275	P63279
ENSG00000103275	A0AAA9YHD0
ENSG00000103275	A0AAA9YHE7
ENSG00000103275	A0AAA9YHF5
ENSG00000103275	A0AAA9YHJ6
ENSG00000103275	A0AAA9YHJ9
ENSG00000103275	A0AAA9YHK4
ENSG00000103275	A0AAA9YHQ4
ENSG00000103275	A0AAA9YHQ8
ENSG00000103275	A0AAA9YHV5
ENSG00000103275	A0AAA9YHW0
ENSG00000103275	A0AAA9YHW2
ENSG00000103275	H3BPC4
ENSG00000103275	H3BQQ9
ENSG00000103275	H3BRD1
ENSG00000103653	P41240
ENSG00000103653	A0ACI8PBG0
ENSG00000103653	H3BN15
ENSG00000103653	H3BU69
ENSG00000103653	H3BUM9
ENSG00000103852	Q5W5X9
ENSG00000103852	A0ACI8QSI4
ENSG00000103852	A0ACI8V4G2
ENSG00000103852	H0YET0
ENSG00000103852	H0YKN9
ENSG00000103852	H0YM10
ENSG00000103852	H0YMN1
ENSG00000103852	H0YN45
ENSG00000103852	H0YNH7
ENSG00000103852	H0YNV8
ENSG00000103852	H7BZG4
ENSG00000104064	Q06547
ENSG00000104064	A0ACI8QT55
ENSG00000104064	A0ACI8QT68
ENSG00000104064	A0ACI8RHK4
ENSG00000104064	A0ACI8SFM9
ENSG00000104064	A0ACI8TFT3
ENSG00000104064	A0ACI8UDN7
ENSG00000104064	F5H7I4
ENSG00000104064	H0YMZ5
ENSG00000104064	H0YNZ0
ENSG00000104064	I3L0J4
ENSG00000104267	P00918
ENSG00000104267	A0ACI8V264
ENSG00000104267	E5RID5
ENSG00000104267	E5RK37
ENSG00000104442	Q9NVT9
ENSG00000104442	A0ACI8QCQ2
ENSG00000104442	A0ACI8R2F8
ENSG00000104442	E5RHK3
ENSG00000104442	E5RJ86
ENSG00000104442	E9PR92
ENSG00000104635	Q15043
ENSG00000104635	A0ACI8P6I8
ENSG00000104635	A0ACI8PA70
ENSG00000104635	A0ACI8PG20
ENSG00000104635	A0ACI8PL58
ENSG00000104635	A0ACI8PSN3
ENSG00000104635	A0ACI8Q216
ENSG00000104635	A0ACI8Q8L5
ENSG00000104635	A0ACI8Q9Q5
ENSG00000104635	A0ACI8QRG9
ENSG00000104635	A0ACI8RAI8
ENSG00000104635	A0ACI8RCK4
ENSG00000104635	A0ACI8RMM7
ENSG00000104635	A0ACI8TKP4
ENSG00000104635	A0ACI8U571
ENSG00000104635	E5RFF5
ENSG00000104635	E5RFT1
ENSG00000104635	E5RFZ8
ENSG00000104635	E5RGA7
ENSG00000104635	E5RIP4
ENSG00000104635	E5RJ40
ENSG00000104635	E5RJG5
ENSG00000104671	O00399
ENSG00000104671	A0ACI8Q249
ENSG00000104671	A0ACI8Q452
ENSG00000104671	A0ACI8RYF2
ENSG00000104671	E5RFU3
ENSG00000104671	E5RGW9
ENSG00000104671	E5RIK5
ENSG00000104671	E5RK00
ENSG00000104825	Q15653
ENSG00000104825	A0ACI8SXA1
ENSG00000104825	A0ACI8UK97
ENSG00000104825	G5E9C2
ENSG00000104825	H0YFH0
ENSG00000104825	I3L1A4
ENSG00000104825	I3L4X3
ENSG00000104853	O96005
ENSG00000104853	A0ACI8PMF8
ENSG00000104853	A0ACI8PY73
ENSG00000104853	A0ACI8QBP0
ENSG00000104853	A0ACI8RBG4
ENSG00000104853	A0ACI8RQ33
ENSG00000104853	A0ACI8T0A6
ENSG00000104853	A0ACI8VQ67
ENSG00000104853	K7EJ16
ENSG00000104853	K7EKQ7
ENSG00000104853	K7EQQ1
ENSG00000104853	K7ERL5
ENSG00000104915	O60499
ENSG00000104915	A0ACI8V9J1
ENSG00000104915	A0ACI8V9K0
ENSG00000104915	A0ACI8V9K6
ENSG00000104915	A0ACI8V9M3
ENSG00000104915	F6RTM7
ENSG00000104915	K7EIY4
ENSG00000104915	K7EJ05
ENSG00000104915	K7EK02
ENSG00000104915	K7EK75
ENSG00000104915	K7ELY2
ENSG00000104915	K7EPP9
ENSG00000104915	K7EQ84
ENSG00000104915	X6R2W0
ENSG00000105223	Q8IV08
ENSG00000105223	A0A0A0MS28
ENSG00000105223	A0A8V8TPY8
ENSG00000105223	A0A8V8TQH4
ENSG00000105223	A0A8V8TQH6
ENSG00000105223	A0A8V8TRD4
ENSG00000105223	A0ACI8P924
ENSG00000105223	A0ACI8T982
ENSG00000105223	A0ACI8UT12
ENSG00000105223	E2QRG1
ENSG00000105223	M0QX50
ENSG00000105223	M0QX99
ENSG00000105223	M0QY94
ENSG00000105223	M0QYJ4
ENSG00000105223	M0QZK2
ENSG00000105223	M0R1F7
ENSG00000105223	M0R2E7
ENSG00000105223	M0R2W7
ENSG00000105223	M0R3G9
ENSG00000105364	Q9BYD3
ENSG00000105364	A0ACI8R2W9
ENSG00000105364	A0ACI8RKU9
ENSG00000105364	A0ACI8S809
ENSG00000105364	A0ACI8SDK9
ENSG00000105364	A0ACI8TID2
ENSG00000105364	A0ACI8TIK0
ENSG00000105364	K7EJ73
ENSG00000105364	K7EKI4
ENSG00000105364	K7ELF1
ENSG00000105364	K7ELQ0
ENSG00000105364	K7ES61
ENSG00000105364	X6RAY8
ENSG00000105393	Q9NWV8
ENSG00000105393	A0ACI8PJC6
ENSG00000105393	A0ACI8Q397
ENSG00000105393	A0ACI8T3S6
ENSG00000105393	A0ACI8T3V6
ENSG00000105393	A0ACI8T3X4
ENSG00000105393	A0ACI8T429
ENSG00000105393	A0ACI8T490
ENSG00000105393	A0ACI8T4D8
ENSG00000105393	A0ACI8T4F9
ENSG00000105393	A0ACI8T4G9
ENSG00000105393	A0ACI8T4J0
ENSG00000105393	A0ACI8USG7
ENSG00000105393	A0ACI8USN2
ENSG00000105393	J3KQS6
ENSG00000105393	M0QXG9
ENSG00000105393	M0QYV1
ENSG00000105393	M0QZ44
ENSG00000105393	M0R0I0
ENSG00000105393	M0R193
ENSG00000105393	M0R2A4
ENSG00000105393	M0R2I2
ENSG00000105393	M0R2K3
ENSG00000105393	M0R3F4
ENSG00000105393	M0R3H9
ENSG00000105426	Q13332
ENSG00000105426	A0ABJ7H8K3
ENSG00000105426	A0ACI8SZ92
ENSG00000105426	A0ACI8SZC5
